"ROUTEID";"tblsetname";"NAME";"NEXTSCHED";"FREQUENCE";"LASTUPLOAD";"LASTDOWNLOAD";"POINT";"DESCRIPTION";"REF_POINT";"FREQNAME";"FREQTYPE";"POINTNAME"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"5H VELOCITE";"@5H-";7190;"32310A(FAG)";"BRG";"DV IPS INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H HFD";"@6H-";7193;"32313A(FAG)";"BRG";"DX ACC INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H ENVELOPPE";"@6H-";7192;"32310A(FAG)";"BRG";"DX ACC INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H VELOCITE";"@6H-";7194;"23122ES(FAG)";"BRG";"EH IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"1H HFD";"@1H-";7221;"23122ES(FAG)";"BRG";"EV IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"1H VELOCITE";"@1H-";7222;"32313A(FAG)";"BRG";"EV IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H HFD";"@2H-";7224;"32313A(FAG)";"BRG";"EX ACC OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H VELOCITE";"@2H-";7225;"23122ES(FAG)";"BRG";"FH IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"3H HFD";"@3H-";7228;"32313(SKF)";"BRG";"FV ENV1OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"3H VELOCITE";"@3H-";7229;"23122ES(FAG)";"BRG";"FV IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"4H HFD";"@4H-";7233;"32310A(FAG)";"BRG";"CV IPS INPT PRES M#1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"4H VELOCITE";"@4H-";7234;"32313A(FAG)";"BRG";"CV IPS INPT PRES M#1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"5H HFD";"@5H-";7237;"32310A(FAG)";"BRG";"DV IPS INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"5H VELOCITE";"@5H-";7238;"32313A(FAG)";"BRG";"DV IPS INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H HFD";"@6H-";7241;"23122ES(FAG)";"BRG";"EH IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H ENVELOPPE";"@6H-";7240;"32313A(FAG)";"BRG";"DX ACC INPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"6H VELOCITE";"@6H-";7242;"32313A(FAG)";"BRG";"EH IPS OTPT COUCH C1"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"1H HFD";"@1H-";3920;"NU318(SKF)";"BRG";"BH IPS MRT M-150-045"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H HFD";"@2H-";3923;"NU318(SKF)";"BRG";"BV ENV MRT M-150-045"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H VELOCITE";"@2H-";3924;"NU318(SKF)";"BRG";"BV IPS MRT M-150-045"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"3H VELOCITE";"@3H-";3927;"FABRICANT";"OTHER";"AH IPS MRT M-250-017"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H VELOCITE";"@2H-";3946;"22315C(SKF)";"BRG";"AH IPS MRT M-300-002"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"1H VELOCITE";"@1H-";3936;"NU2222(SKF)";"BRG";"BH ACC MRT M-250-017"
9752267;"NORAMPAC";"2.8 ROUTE A -B NOR";2016-08-26;15;1900-01-01;2016-11-08;"2H HFD";"@2H-";3938;"NU2222(SKF)";"BRG";"BV ENV MRT M-250-017"
120966;"SCRAP7";"#1 MACHINE";2012-10-25;15;2012-10-10;2012-11-02;"1A VÉLOCITÉ AV";"@1AAV-";27778;"22215CC (SKF)";"BRG";NA
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";8873;"6324 (SKF)";"BRG";NA
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8874;"6318 (SKF)";"BRG";NA
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8871;"NU322(SKF)";"BRG";"4H ENVELOPPE 1"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9010;"230/530CA(SKF)";"BRG";"AX IPS scraping  ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9011;"230/530CA(SKF)";"BRG";"AX ACC scraping ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9460;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9469;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9531;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9537;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10071;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10072;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10077;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10078;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9936;"6319(SKF)";"BRG";"P1V ENV"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9939;"93000 (TIMKEN)";"BRG";NA
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9940;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10074;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10075;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9945;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9946;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9948;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9949;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9952;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9953;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10080;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10081;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9958;"FABRICANT";"OTHER";"VÉLOCITÉ 350 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9959;"6319(SKF)";"BRG";"VÉLOCITÉ 350 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9961;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9962;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10083;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10084;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9964;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9965;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9970;"22228C (SKF)";"BRG";NA
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10086;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10087;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10089;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10090;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10111;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10112;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9930;"6319(SKF)";"BRG";"P1V ENV"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10114;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10115;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9942;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9943;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10117;"FABRICANT";"OTHER";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10118;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10138;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10139;"FABRICANT";"OTHER";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9955;"6319(SKF)";"BRG";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9956;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10120;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10121;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9967;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10123;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10124;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10135;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10136;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10132;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10133;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10126;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10127;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10129;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10130;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9502;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8982;"230/530CA(SKF)";"BRG";"AH IPS scraping ar.1"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";8987;"230/530CA(SKF)";"BRG";"AH IPS scraping ar.1"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8988;"230/530CA(SKF)";"BRG";"AH DIS scraping ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";8990;"230/530CA(SKF)";"BRG";"AH IPS scraping ar.1"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8991;"230/530CA(SKF)";"BRG";"AV IPS scraping  ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";8993;"230/530CA(SKF)";"BRG";"AX IPS scrap envbaAR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8994;"230/530CA(SKF)";"BRG";"AX IPS scraping  ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";8996;"23064CC(SKF)";"BRG";"AH IPS scraping  AV"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";8997;"23064CC(SKF)";"BRG";"AH IPS scraping  A.1"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9000;"23064CC(SKF)";"BRG";"AX IPS scraping   AV"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9001;"23064CC(SKF)";"BRG";"AX IPS scrap env2 av"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9004;"230/530CA(SKF)";"BRG";"AH DIS scraping ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9005;"230/530CA(SKF)";"BRG";"AH IPS scraping ar"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";9007;"230/530CA(SKF)";"BRG";"AV IPS scraping  ARR"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";9008;"230/530CA(SKF)";"BRG";"AX IPS scrap env2ar"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10108;"6319(SKF)";"BRG";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10107;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10096;"6319(SKF)";"BRG";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10095;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10093;"FABRICANT";"OTHER";"VÉLOCITÉ 500 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10092;"6319(SKF)";"BRG";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10105;"FABRICANT";"OTHER";"VÉLOCITÉ 450 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10104;"6319(SKF)";"BRG";"VÉLOCITÉ 400 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10102;"6319(SKF)";"BRG";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10101;"FABRICANT";"OTHER";"VÉLOCITÉ 300 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";10099;"FABRICANT";"OTHER";"VÉLOCITÉ 200 meter"
133523;"NORAMPAC";"2.5  SÉCH ARR NOR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";10098;"6319(SKF)";"BRG";"VÉLOCITÉ 650 meter"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23027;"6319(SKF)";"BRG";"5_nip 1.875"" 300 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23028;"FABRICANT";"OTHER";"5_nip 1.875"" 350 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23121;"6319(SKF)";"BRG";"6_nip 1.75"" 400 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A ENVELOPPE";"@1A-";23123;"6319(SKF)";"BRG";"6_nip 1.75"" 450 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23124;"FABRICANT";"OTHER";"6_nip 1.75"" 500 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23035;"6319(SKF)";"BRG";"5_nip 1.875"" 500 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23036;"FABRICANT";"OTHER";"5_nip 1.875"" 550 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23039;"6319(SKF)";"BRG";"5_nip 1.875"" 600 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23040;"FABRICANT";"OTHER";"6_nip 1.875"" 200 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23073;"6319(SKF)";"BRG";"22_nip 1.75"" 550 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23043;"6319(SKF)";"BRG";"6_nip 1.875"" 250 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23044;"FABRICANT";"OTHER";"6_nip 1.875"" 300 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23097;"6319(SKF)";"BRG";"5_nip 1.75"" 250 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23047;"6319(SKF)";"BRG";"6_nip 1.875"" 350 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23048;"FABRICANT";"OTHER";"6_nip 1.875"" 400 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23085;"6319(SKF)";"BRG";"23_nip 1.75"" 400 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23051;"6319(SKF)";"BRG";"6_nip 1.875"" 450 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23052;"FABRICANT";"OTHER";"6_nip 1.875"" 500 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";23109;"6319(SKF)";"BRG";"5_nip 1.75"" 550 m"
263561;"PKF";"1.1 RLX ARR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";23055;"6319(SKF)";"BRG";"6_nip 1.875"" 550 m"
